Time,Latitude,Longitude,Velocity,Acceleration,Quarter,StoppageType,DisposalType,Name,StoppageID
20.7,-37.8199976,144.983533,0.814500034,0.04978516,4,Centre Bounce,Kick,Jack,6
20.8,-37.8199977,144.9835339,0.782500088,-0.042660158,4,Centre Bounce,Kick,Jack,6
20.9,-37.8199978,144.9835357,0.879500091,0.210503921,4,Centre Bounce,Kick,Jack,6
21,-37.8199975,144.9835371,0.952500045,0.34037891,4,Centre Bounce,Kick,Jack,6
21.1,-37.8199975,144.9835379,0.902500093,0.130285159,4,Centre Bounce,Kick,Jack,6
21.2,-37.8199977,144.9835385,0.814500034,-0.122285165,4,Centre Bounce,Kick,Jack,6
21.3,-37.8199979,144.9835392,0.730500042,-0.301714867,4,Centre Bounce,Kick,Jack,6
21.4,-37.8199983,144.9835397,0.66050005,-0.401289076,4,Centre Bounce,Kick,Jack,6
21.5,-37.8199988,144.9835403,0.632500052,-0.370968759,4,Centre Bounce,Kick,Jack,6
21.6,-37.8199993,144.9835411,0.644500077,-0.248226568,4,Centre Bounce,Kick,Jack,6
21.7,-37.8199999,144.9835417,0.655500054,-0.158671886,4,Centre Bounce,Kick,Jack,6
21.8,-37.8200005,144.9835421,0.639500082,-0.159003913,4,Centre Bounce,Kick,Jack,6
21.9,-37.8200011,144.9835429,0.656500041,-0.076753907,4,Centre Bounce,Kick,Jack,6
22,-37.8200015,144.9835431,0.583500028,-0.240066424,4,Centre Bounce,Kick,Jack,6
22.1,-37.8200017,144.9835435,0.517500043,-0.345050812,4,Centre Bounce,Kick,Jack,6
22.2,-37.820002,144.9835441,0.469500005,-0.378789067,4,Centre Bounce,Kick,Jack,6
0.1,-37.8199994,144.9832784,1.271499991,0.176593766,2,Centre Bounce,Kick,Thomas,7
0.2,-37.8199981,144.98328,1.382500052,0.409945339,2,Centre Bounce,Kick,Thomas,7
0.3,-37.8199973,144.9832814,1.417500019,0.39496097,2,Centre Bounce,Kick,Thomas,7
0.4,-37.8199966,144.9832825,1.398500085,0.248722672,2,Centre Bounce,Kick,Thomas,7
0.5,-37.8199957,144.9832839,1.411499977,0.219042972,2,Centre Bounce,Kick,Thomas,7
0.6,-37.819995,144.9832857,1.445500016,0.249285161,2,Centre Bounce,Kick,Thomas,7
0.7,-37.8199942,144.9832873,1.486500025,0.289464861,2,Centre Bounce,Kick,Thomas,7
0.8,-37.8199936,144.9832889,1.500500083,0.25210157,2,Centre Bounce,Kick,Thomas,7
0.9,-37.819993,144.9832902,1.477500081,0.131578133,2,Centre Bounce,Kick,Thomas,7
1,-37.8199926,144.9832912,1.379500031,-0.146316409,2,Centre Bounce,Kick,Thomas,7
1.1,-37.8199918,144.9832926,1.368499994,-0.137238294,2,Centre Bounce,Kick,Thomas,7
1.2,-37.8199909,144.9832939,1.39349997,-0.040429689,2,Centre Bounce,Kick,Thomas,7
1.3,-37.8199899,144.9832954,1.452499986,0.117175788,2,Centre Bounce,Kick,Thomas,7
1.4,-37.8199891,144.9832966,1.448500037,0.077882819,2,Centre Bounce,Kick,Thomas,7
1.5,-37.8199885,144.9832977,1.406499982,-0.04658594,2,Centre Bounce,Kick,Thomas,7
1.6,-37.8199875,144.983299,1.419499993,-0.002441406,2,Centre Bounce,Kick,Thomas,7
1.7,-37.8199869,144.9833004,1.408500075,-0.029332032,2,Centre Bounce,Kick,Thomas,7
1.8,-37.8199863,144.9833018,1.417500019,5.00E-04,2,Centre Bounce,Kick,Thomas,7
1.9,-37.8199855,144.9833033,1.448500037,0.077875003,2,Centre Bounce,Kick,Thomas,7
2,-37.8199849,144.9833044,1.42750001,0.00590625,2,Centre Bounce,Kick,Thomas,7
2.1,-37.8199843,144.9833055,1.386500001,-0.098070316,2,Centre Bounce,Kick,Thomas,7
2.2,-37.8199835,144.9833066,1.358500004,-0.143554688,2,Centre Bounce,Kick,Thomas,7
2.3,-37.8199829,144.9833076,1.321500063,-0.200167984,2,Centre Bounce,Kick,Thomas,7
2.4,-37.8199817,144.9833091,1.40350008,0.054871097,2,Centre Bounce,Kick,Thomas,7
2.5,-37.8199809,144.9833102,1.421500087,0.086156256,2,Centre Bounce,Kick,Thomas,7
2.6,-37.8199802,144.9833112,1.381500006,-0.035382815,2,Centre Bounce,Kick,Thomas,7
2.7,-37.8199795,144.9833124,1.361500025,-0.076539069,2,Centre Bounce,Kick,Thomas,7
2.8,-37.8199788,144.9833135,1.347500086,-0.092406258,2,Centre Bounce,Kick,Thomas,7
2.9,-37.8199778,144.983315,1.400500059,0.063195318,2,Centre Bounce,Kick,Thomas,7
3,-37.8199769,144.9833163,1.434499979,0.132398441,2,Centre Bounce,Kick,Thomas,7
3.1,-37.8199762,144.9833177,1.443500042,0.121800788,2,Centre Bounce,Kick,Thomas,7
3.2,-37.8199756,144.9833184,1.353500009,-0.13364844,2,Centre Bounce,Kick,Thomas,7
3.3,-37.8199749,144.9833194,1.310500026,-0.207738295,2,Centre Bounce,Kick,Thomas,7
3.4,-37.819974,144.9833205,1.29550004,-0.193304703,2,Centre Bounce,Kick,Thomas,7
3.5,-37.8199731,144.9833219,1.340499997,-0.032480471,2,Centre Bounce,Kick,Thomas,7
3.6,-37.8199721,144.983323,1.372500062,0.055636723,2,Centre Bounce,Kick,Thomas,7
3.7,-37.8199712,144.983324,1.390500069,0.086730473,2,Centre Bounce,Kick,Thomas,7
3.8,-37.8199705,144.9833247,1.346500039,-0.044949222,2,Centre Bounce,Kick,Thomas,7
3.9,-37.8199698,144.9833258,1.334500074,-0.063714847,2,Centre Bounce,Kick,Thomas,7
4,-37.8199691,144.983327,1.333500028,-0.050289065,2,Centre Bounce,Kick,Thomas,7
4.1,-37.8199683,144.9833283,1.357500076,0.022281252,2,Centre Bounce,Kick,Thomas,7
4.2,-37.8199677,144.9833296,1.372500062,0.054210939,2,Centre Bounce,Kick,Thomas,7
4.3,-37.8199671,144.9833307,1.357500076,0.003160156,2,Centre Bounce,Kick,Thomas,7
4.4,-37.8199664,144.9833318,1.33950007,-0.042628907,2,Centre Bounce,Kick,Thomas,7
4.5,-37.8199658,144.9833329,1.310500026,-0.10447266,2,Centre Bounce,Kick,Thomas,7
4.6,-37.8199651,144.9833341,1.3125,-0.073355474,2,Centre Bounce,Kick,Thomas,7
4.7,-37.8199644,144.9833354,1.331500053,-0.007519532,2,Centre Bounce,Kick,Thomas,7
4.8,-37.819964,144.9833364,1.280500054,-0.133140638,2,Centre Bounce,Kick,Thomas,7
4.9,-37.819963,144.9833375,1.289499998,-0.077355474,2,Centre Bounce,Kick,Thomas,7
5,-37.8199623,144.9833387,1.286499977,-0.065519534,2,Centre Bounce,Kick,Thomas,7
5.1,-37.8199618,144.9833403,1.318500042,0.030859377,2,Centre Bounce,Kick,Thomas,7
5.2,-37.8199612,144.9833416,1.325500011,0.040644534,2,Centre Bounce,Kick,Thomas,7
5.3,-37.8199609,144.9833432,1.347500086,0.085484378,2,Centre Bounce,Kick,Thomas,7
5.4,-37.8199604,144.9833445,1.337499976,0.039113283,2,Centre Bounce,Kick,Thomas,7
5.5,-37.8199598,144.9833458,1.325500011,-6.64E-04,2,Centre Bounce,Kick,Thomas,7
5.6,-37.8199592,144.9833469,1.308500051,-0.043000001,2,Centre Bounce,Kick,Thomas,7
5.7,-37.8199584,144.983348,1.299499989,-0.054750003,2,Centre Bounce,Kick,Thomas,7
5.8,-37.8199578,144.9833494,1.309499979,-0.0160625,2,Centre Bounce,Kick,Thomas,7
5.9,-37.8199571,144.9833506,1.309499979,-0.012046875,2,Centre Bounce,Kick,Thomas,7
6,-37.8199564,144.9833518,1.311500072,-0.004035156,2,Centre Bounce,Kick,Thomas,7
6.1,-37.819956,144.9833527,1.257500052,-0.138027355,2,Centre Bounce,Kick,Thomas,7
6.2,-37.8199555,144.9833541,1.259500027,-0.098523445,2,Centre Bounce,Kick,Thomas,7
6.3,-37.8199553,144.9833551,1.21450007,-0.186394542,2,Centre Bounce,Kick,Thomas,7
6.4,-37.8199551,144.9833564,1.207499981,-0.157296881,2,Centre Bounce,Kick,Thomas,7
6.5,-37.819955,144.9833574,1.155500054,-0.247972667,2,Centre Bounce,Kick,Thomas,7
6.6,-37.8199546,144.983359,1.195500016,-0.085980475,2,Centre Bounce,Kick,Thomas,7
6.7,-37.8199543,144.9833599,1.16050005,-0.151988283,2,Centre Bounce,Kick,Thomas,7
6.8,-37.8199539,144.9833613,1.185500026,-0.051492188,2,Centre Bounce,Kick,Thomas,7
6.9,-37.8199536,144.9833627,1.219500065,0.046378907,2,Centre Bounce,Kick,Thomas,7
7,-37.8199531,144.9833643,1.275500059,0.174785167,2,Centre Bounce,Kick,Thomas,7
7.1,-37.8199526,144.9833655,1.275500059,0.131089851,2,Centre Bounce,Kick,Thomas,7
7.2,-37.8199523,144.9833668,1.253499985,0.043320313,2,Centre Bounce,Kick,Thomas,7
7.3,-37.8199521,144.9833681,1.246500015,0.014992189,2,Centre Bounce,Kick,Thomas,7
7.4,-37.8199518,144.9833692,1.209500074,-0.081253909,2,Centre Bounce,Kick,Thomas,7
7.5,-37.8199515,144.9833709,1.24150002,0.019058594,2,Centre Bounce,Kick,Thomas,7
7.6,-37.8199514,144.9833724,1.255500078,0.049296878,2,Centre Bounce,Kick,Thomas,7
7.7,-37.8199511,144.9833736,1.23150003,-0.023027346,2,Centre Bounce,Kick,Thomas,7
7.8,-37.8199509,144.983375,1.225499988,-0.032273438,2,Centre Bounce,Kick,Thomas,7
7.9,-37.8199505,144.9833763,1.217499971,-0.044207033,2,Centre Bounce,Kick,Thomas,7
8,-37.8199501,144.9833778,1.24150002,0.026843751,2,Centre Bounce,Kick,Thomas,7
8.1,-37.8199497,144.9833789,1.213500023,-0.04986719,2,Centre Bounce,Kick,Thomas,7
8.2,-37.8199492,144.9833805,1.237500072,0.022597658,2,Centre Bounce,Kick,Thomas,7
8.3,-37.8199489,144.9833816,1.200500011,-0.075550787,2,Centre Bounce,Kick,Thomas,7
8.4,-37.8199484,144.9833828,1.182500005,-0.101664066,2,Centre Bounce,Kick,Thomas,7
8.5,-37.8199479,144.9833841,1.173500061,-0.098750003,2,Centre Bounce,Kick,Thomas,7
8.6,-37.8199476,144.9833857,1.207499981,0.010937501,2,Centre Bounce,Kick,Thomas,7
8.7,-37.8199476,144.9833872,1.235499978,0.078203127,2,Centre Bounce,Kick,Thomas,7
8.8,-37.8199475,144.9833885,1.218500018,0.016152345,2,Centre Bounce,Kick,Thomas,7
8.9,-37.8199472,144.98339,1.245499969,0.079617195,2,Centre Bounce,Kick,Thomas,7
9,-37.819947,144.9833911,1.198500037,-0.057785161,2,Centre Bounce,Kick,Thomas,7
9.1,-37.8199467,144.9833921,1.144500017,-0.178339854,2,Centre Bounce,Kick,Thomas,7
9.2,-37.8199464,144.9833937,1.181500077,-0.041257814,2,Centre Bounce,Kick,Thomas,7
9.3,-37.8199457,144.9833952,1.247500062,0.134054691,2,Centre Bounce,Kick,Thomas,7
9.4,-37.8199452,144.9833968,1.300500035,0.233042985,2,Centre Bounce,Kick,Thomas,7
9.5,-37.8199448,144.9833978,1.26849997,0.094785161,2,Centre Bounce,Kick,Thomas,7
9.6,-37.8199444,144.9833994,1.293500066,0.133589849,2,Centre Bounce,Kick,Thomas,7
9.7,-37.8199442,144.9834007,1.26849997,0.037695315,2,Centre Bounce,Kick,Thomas,7
9.8,-37.8199438,144.9834018,1.237500072,-0.049226563,2,Centre Bounce,Kick,Thomas,7
9.9,-37.8199438,144.9834031,1.211500049,-0.101921879,2,Centre Bounce,Kick,Thomas,7
10,-37.8199433,144.9834045,1.23150003,-0.026441408,2,Centre Bounce,Kick,Thomas,7
10.1,-37.819943,144.9834055,1.175500035,-0.159832045,2,Centre Bounce,Kick,Thomas,7
10.2,-37.8199427,144.9834069,1.183500051,-0.099875003,2,Centre Bounce,Kick,Thomas,7
10.3,-37.8199421,144.9834084,1.238499999,0.062593751,2,Centre Bounce,Kick,Thomas,7
10.4,-37.8199416,144.9834099,1.282500029,0.156945318,2,Centre Bounce,Kick,Thomas,7
10.5,-37.819941,144.9834112,1.309499979,0.185210943,2,Centre Bounce,Kick,Thomas,7
10.6,-37.8199407,144.9834123,1.265500069,0.028910158,2,Centre Bounce,Kick,Thomas,7
10.7,-37.8199402,144.9834136,1.254500031,-0.005816407,2,Centre Bounce,Kick,Thomas,7
10.8,-37.81994,144.983415,1.245499969,-0.026863283,2,Centre Bounce,Kick,Thomas,7
10.9,-37.8199398,144.9834164,1.246500015,-0.017648438,2,Centre Bounce,Kick,Thomas,7
11,-37.8199398,144.9834178,1.235499978,-0.040738285,2,Centre Bounce,Kick,Thomas,7
11.1,-37.8199396,144.9834191,1.219500065,-0.070554689,2,Centre Bounce,Kick,Thomas,7
11.2,-37.8199395,144.9834199,1.138499975,-0.255417973,2,Centre Bounce,Kick,Thomas,7
11.3,-37.8199392,144.983421,1.100499988,-0.286566406,2,Centre Bounce,Kick,Thomas,7
11.4,-37.8199387,144.9834223,1.103500009,-0.207425788,2,Centre Bounce,Kick,Thomas,7
11.5,-37.8199382,144.9834231,1.07249999,-0.233070329,2,Centre Bounce,Kick,Thomas,7
11.6,-37.8199376,144.9834245,1.119500041,-0.057304692,2,Centre Bounce,Kick,Thomas,7
11.7,-37.8199371,144.9834253,1.090499997,-0.115480475,2,Centre Bounce,Kick,Thomas,7
11.8,-37.8199367,144.9834263,1.065500021,-0.149113283,2,Centre Bounce,Kick,Thomas,7
11.9,-37.8199364,144.9834273,1.034500003,-0.189335942,2,Centre Bounce,Kick,Thomas,7
12,-37.8199363,144.9834286,1.03550005,-0.139503911,2,Centre Bounce,Kick,Thomas,7
12.1,-37.8199363,144.9834297,1.024500012,-0.132128909,2,Centre Bounce,Kick,Thomas,7
12.2,-37.8199361,144.9834304,0.963500082,-0.251597673,2,Centre Bounce,Kick,Thomas,7
12.3,-37.8199358,144.9834311,0.887500048,-0.378699243,2,Centre Bounce,Kick,Thomas,7
12.4,-37.8199356,144.983432,0.857500076,-0.359027356,2,Centre Bounce,Kick,Thomas,7
12.5,-37.8199351,144.983433,0.879500091,-0.214273453,2,Centre Bounce,Kick,Thomas,7
12.6,-37.8199345,144.983434,0.924500048,-0.048207033,2,Centre Bounce,Kick,Thomas,7
12.7,-37.8199341,144.983435,0.932500064,-0.016156251,2,Centre Bounce,Kick,Thomas,7
12.8,-37.8199342,144.9834358,0.884500086,-0.132117197,2,Centre Bounce,Kick,Thomas,7
12.9,-37.8199341,144.9834359,0.735500038,-0.471589863,2,Centre Bounce,Kick,Thomas,7
13,-37.8199341,144.9834364,0.551500022,-0.813695371,2,Centre Bounce,Kick,Thomas,7
13.1,-37.8199343,144.9834366,0.413500011,-0.955273509,2,Centre Bounce,Kick,Thomas,7
13.2,-37.8199345,144.9834368,0.310499996,-0.973957062,2,Centre Bounce,Kick,Thomas,7
13.3,-37.8199345,144.9834366,0.232500002,-0.925468802,2,Centre Bounce,Kick,Thomas,7
13.4,-37.8199346,144.9834365,0.174500003,-0.839101613,2,Centre Bounce,Kick,Thomas,7
13.5,-37.8199346,144.9834365,0.130500004,-0.739328146,2,Centre Bounce,Kick,Thomas,7
13.6,-37.8199345,144.9834364,0.098500006,-0.634496152,2,Centre Bounce,Kick,Thomas,7
13.7,-37.8199345,144.9834365,0.073500007,-0.53837502,2,Centre Bounce,Kick,Thomas,7
13.8,-37.8199345,144.9834365,0.055500004,-0.448781282,2,Centre Bounce,Kick,Thomas,7
13.9,-37.8199346,144.9834365,0.041500002,-0.371585965,2,Centre Bounce,Kick,Thomas,7
14,-37.8199346,144.9834365,0.031500001,-0.303691417,2,Centre Bounce,Kick,Thomas,7
14.1,-37.8199345,144.9834365,0.023500001,-0.247769549,2,Centre Bounce,Kick,Thomas,7
14.2,-37.8199345,144.9834365,0.0175,-0.200828135,2,Centre Bounce,Kick,Thomas,7
14.3,-37.8199346,144.9834366,0.0135,-0.160621107,2,Centre Bounce,Kick,Thomas,7
14.4,-37.8199346,144.9834366,0.009500001,-0.130468756,2,Centre Bounce,Kick,Thomas,7
14.5,-37.8199346,144.9834368,0.0075,-0.10285157,2,Centre Bounce,Kick,Thomas,7
14.6,-37.8199346,144.9834368,0.0055,-0.082140632,2,Centre Bounce,Kick,Thomas,7
14.7,-37.8199347,144.9834368,0.0045,-0.064105473,2,Centre Bounce,Kick,Thomas,7
14.8,-37.8199347,144.9834369,0.0035,-0.050582033,2,Centre Bounce,Kick,Thomas,7
14.9,-37.8199347,144.9834368,0.0025,-0.040437501,2,Centre Bounce,Kick,Thomas,7
15,-37.8199347,144.9834369,0.0015,-0.032828126,2,Centre Bounce,Kick,Thomas,7
15.1,-37.8199347,144.9834369,0.0015,-0.024621096,2,Centre Bounce,Kick,Thomas,7
15.2,-37.8199347,144.9834368,5.00E-04,-0.02096875,2,Centre Bounce,Kick,Thomas,7
15.3,-37.8199348,144.9834368,5.00E-04,-0.015726563,2,Centre Bounce,Kick,Thomas,7
15.4,-37.8199348,144.9834367,5.00E-04,-0.011796876,2,Centre Bounce,Kick,Thomas,7
15.5,-37.8199348,144.9834366,5.00E-04,-0.008847657,2,Centre Bounce,Kick,Thomas,7
15.6,-37.8199348,144.9834366,5.00E-04,-0.006636719,2,Centre Bounce,Kick,Thomas,7
15.7,-37.8199349,144.9834366,5.00E-04,-0.004980469,2,Centre Bounce,Kick,Thomas,7
15.8,-37.8199349,144.9834366,5.00E-04,-0.003738281,2,Centre Bounce,Kick,Thomas,7
15.9,-37.8199349,144.9834365,5.00E-04,-0.002804688,2,Centre Bounce,Kick,Thomas,7
16,-37.8199349,144.9834365,5.00E-04,-0.002105469,2,Centre Bounce,Kick,Thomas,7
16.1,-37.8199349,144.9834365,5.00E-04,-0.001582031,2,Centre Bounce,Kick,Thomas,7
16.2,-37.8199349,144.9834365,5.00E-04,-0.0011875,2,Centre Bounce,Kick,Thomas,7
0.1,-37.8199796,144.983362,1.132500052,-0.145867199,2,Centre Bounce,Handball,Blair,8
0.2,-37.8199793,144.9833635,1.165500045,-0.026902346,2,Centre Bounce,Handball,Blair,8
0.3,-37.819979,144.9833648,1.171499968,-0.005179688,2,Centre Bounce,Handball,Blair,8
0.4,-37.8199785,144.9833662,1.185500026,0.031113282,2,Centre Bounce,Handball,Blair,8
0.5,-37.8199784,144.9833672,1.136500001,-0.099164069,2,Centre Bounce,Handball,Blair,8
0.6,-37.819978,144.9833684,1.12349999,-0.106875002,2,Centre Bounce,Handball,Blair,8
0.7,-37.8199779,144.9833697,1.112500072,-0.107656255,2,Centre Bounce,Handball,Blair,8
0.8,-37.8199778,144.9833713,1.144500017,-7.42E-04,2,Centre Bounce,Handball,Blair,8
0.9,-37.8199778,144.9833728,1.175500035,0.076941408,2,Centre Bounce,Handball,Blair,8
1,-37.8199778,144.9833738,1.141499996,-0.027292971,2,Centre Bounce,Handball,Blair,8
1.1,-37.8199779,144.9833749,1.091500044,-0.145472661,2,Centre Bounce,Handball,Blair,8
1.2,-37.8199777,144.9833758,1.019500017,-0.289105475,2,Centre Bounce,Handball,Blair,8
1.3,-37.8199777,144.9833767,0.968500078,-0.344332039,2,Centre Bounce,Handball,Blair,8
1.4,-37.8199774,144.9833781,1.002500057,-0.173250005,2,Centre Bounce,Handball,Blair,8
1.5,-37.8199771,144.9833792,1.005499959,-0.122437507,2,Centre Bounce,Handball,Blair,8
1.6,-37.8199769,144.9833799,0.944500089,-0.244328141,2,Centre Bounce,Handball,Blair,8
1.7,-37.8199766,144.9833808,0.917500079,-0.250746101,2,Centre Bounce,Handball,Blair,8
1.8,-37.8199767,144.9833817,0.877500057,-0.288062513,2,Centre Bounce,Handball,Blair,8
1.9,-37.8199767,144.9833828,0.872500062,-0.228546888,2,Centre Bounce,Handball,Blair,8
2,-37.8199772,144.9833834,0.833500087,-0.26891017,2,Centre Bounce,Handball,Blair,8
2.1,-37.8199772,144.983384,0.771500051,-0.356683612,2,Centre Bounce,Handball,Blair,8
2.2,-37.8199772,144.9833844,0.683500051,-0.487515658,2,Centre Bounce,Handball,Blair,8
2.3,-37.8199774,144.9833847,0.598500073,-0.578136742,2,Centre Bounce,Handball,Blair,8
2.4,-37.8199771,144.9833848,0.500500023,-0.678605497,2,Centre Bounce,Handball,Blair,8
2.5,-37.8199765,144.9833848,0.500500023,-0.508957028,2,Centre Bounce,Handball,Blair,8
2.6,-37.819976,144.9833847,0.521500051,-0.329218775,2,Centre Bounce,Handball,Blair,8
2.7,-37.8199754,144.9833844,0.554500043,-0.164414063,2,Centre Bounce,Handball,Blair,8
2.8,-37.8199753,144.9833846,0.415500015,-0.470812529,2,Centre Bounce,Handball,Blair,8
2.9,-37.8199756,144.9833843,0.311500013,-0.61310941,2,Centre Bounce,Handball,Blair,8
3,-37.8199761,144.9833838,0.233500004,-0.654832065,2,Centre Bounce,Handball,Blair,8
3.1,-37.8199768,144.9833834,0.175500005,-0.636125028,2,Centre Bounce,Handball,Blair,8
3.2,-37.8199775,144.9833831,0.131500006,-0.587093771,2,Centre Bounce,Handball,Blair,8
3.3,-37.8199782,144.9833827,0.098500006,-0.522820354,2,Centre Bounce,Handball,Blair,8
3.4,-37.8199786,144.9833828,0.074500002,-0.452117205,2,Centre Bounce,Handball,Blair,8
3.5,-37.8199788,144.9833827,0.055500004,-0.386589855,2,Centre Bounce,Handball,Blair,8
3.6,-37.8199789,144.9833828,0.041500002,-0.324945331,2,Centre Bounce,Handball,Blair,8
3.7,-37.8199787,144.9833827,0.031500001,-0.268710941,2,Centre Bounce,Handball,Blair,8
3.8,-37.8199784,144.9833826,0.023500001,-0.221535161,2,Centre Bounce,Handball,Blair,8
3.9,-37.8199781,144.9833826,0.0175,-0.181152359,2,Centre Bounce,Handball,Blair,8
4,-37.8199781,144.9833825,0.0135,-0.145867199,2,Centre Bounce,Handball,Blair,8
4.1,-37.8199784,144.9833824,0.009500001,-0.119402349,2,Centre Bounce,Handball,Blair,8
4.2,-37.819979,144.9833822,0.0075,-0.094554693,2,Centre Bounce,Handball,Blair,8
4.3,-37.8199796,144.9833822,0.1505,0.286582053,2,Centre Bounce,Handball,Blair,8
4.4,-37.8199808,144.9833822,0.372500002,0.769937515,2,Centre Bounce,Handball,Blair,8
4.5,-37.8199821,144.9833821,0.598500073,1.142453194,2,Centre Bounce,Handball,Blair,8
4.6,-37.8199829,144.9833822,0.71450007,1.146839857,2,Centre Bounce,Handball,Blair,8
4.7,-37.8199835,144.9833822,0.719500065,0.872632861,2,Centre Bounce,Handball,Blair,8
4.8,-37.8199839,144.9833823,0.681500077,0.559476614,2,Centre Bounce,Handball,Blair,8
4.9,-37.8199842,144.9833825,0.621500075,0.269609392,2,Centre Bounce,Handball,Blair,8
5,-37.8199848,144.9833828,0.613500059,0.182207033,2,Centre Bounce,Handball,Blair,8
5.1,-37.8199853,144.9833831,0.610500038,0.129156262,2,Centre Bounce,Handball,Blair,8
5.2,-37.8199853,144.9833837,0.57250005,0.001867188,2,Centre Bounce,Handball,Blair,8
5.3,-37.8199858,144.983384,0.556500077,-0.038597658,2,Centre Bounce,Handball,Blair,8
5.4,-37.8199866,144.9833842,0.607500076,0.098550789,2,Centre Bounce,Handball,Blair,8
5.5,-37.8199876,144.9833846,0.720500052,0.35641408,2,Centre Bounce,Handball,Blair,8
5.6,-37.8199889,144.9833849,0.864500046,0.627312541,2,Centre Bounce,Handball,Blair,8
5.7,-37.8199903,144.9833853,1.01849997,0.855484426,2,Centre Bounce,Handball,Blair,8
5.8,-37.819992,144.9833858,1.206500053,1.111613393,2,Centre Bounce,Handball,Blair,8
5.9,-37.819993,144.9833863,1.240499973,0.918711007,2,Centre Bounce,Handball,Blair,8
6,-37.8199945,144.9833869,1.320500016,0.889035225,2,Centre Bounce,Handball,Blair,8
6.1,-37.819996,144.9833872,1.399500012,0.864277363,2,Centre Bounce,Handball,Blair,8
6.2,-37.8199976,144.9833882,1.511500001,0.928210974,2,Centre Bounce,Handball,Blair,8
6.3,-37.8199991,144.9833893,1.591500044,0.896160185,2,Centre Bounce,Handball,Blair,8
6.4,-37.8200009,144.9833899,1.676500082,0.884621143,2,Centre Bounce,Handball,Blair,8
6.5,-37.8200025,144.9833911,1.76850009,0.893468797,2,Centre Bounce,Handball,Blair,8
6.6,-37.8200044,144.9833922,1.879500031,0.947601616,2,Centre Bounce,Handball,Blair,8
6.7,-37.8200064,144.9833933,1.997500062,1.005703211,2,Centre Bounce,Handball,Blair,8
6.8,-37.8200082,144.9833939,2.032500029,0.841777384,2,Centre Bounce,Handball,Blair,8
6.9,-37.8200098,144.9833951,2.053500175,0.683835983,2,Centre Bounce,Handball,Blair,8
7,-37.8200117,144.983397,2.15350008,0.762878954,2,Centre Bounce,Handball,Blair,8
7.1,-37.8200131,144.9833984,2.147500038,0.557160199,2,Centre Bounce,Handball,Blair,8
7.2,-37.820015,144.9833997,2.183500051,0.507871091,2,Centre Bounce,Handball,Blair,8
7.3,-37.8200173,144.9834013,2.327500105,0.740906298,2,Centre Bounce,Handball,Blair,8
7.4,-37.8200194,144.9834025,2.39350009,0.7206797,2,Centre Bounce,Handball,Blair,8
7.5,-37.8200209,144.9834041,2.377500057,0.500511765,2,Centre Bounce,Handball,Blair,8
7.6,-37.8200228,144.9834062,2.435500145,0.520386755,2,Centre Bounce,Handball,Blair,8
7.7,-37.8200246,144.9834082,2.483500004,0.510293007,2,Centre Bounce,Handball,Blair,8
7.8,-37.8200258,144.9834097,2.36950016,0.097722664,2,Centre Bounce,Handball,Blair,8
7.9,-37.8200275,144.9834114,2.355499983,0.038292971,2,Centre Bounce,Handball,Blair,8
8,-37.8200293,144.9834133,2.400500059,0.141222656,2,Centre Bounce,Handball,Blair,8
8.1,-37.8200311,144.9834145,2.37650013,0.045917969,2,Centre Bounce,Handball,Blair,8
8.2,-37.8200326,144.9834163,2.366500139,0.009441406,2,Centre Bounce,Handball,Blair,8
8.3,-37.8200338,144.983418,2.299499989,-0.160417974,2,Centre Bounce,Handball,Blair,8
8.4,-37.8200353,144.9834198,2.283499956,-0.160316408,2,Centre Bounce,Handball,Blair,8
8.5,-37.8200359,144.9834218,2.19749999,-0.335238308,2,Centre Bounce,Handball,Blair,8
8.6,-37.8200375,144.9834234,2.181499958,-0.291429698,2,Centre Bounce,Handball,Blair,8
8.7,-37.8200385,144.9834255,2.165500164,-0.258574218,2,Centre Bounce,Handball,Blair,8
8.8,-37.8200397,144.983427,2.123500109,-0.298933595,2,Centre Bounce,Handball,Blair,8
8.9,-37.8200408,144.9834286,2.061500072,-0.379203141,2,Centre Bounce,Handball,Blair,8
9,-37.8200415,144.9834303,1.978500009,-0.491902381,2,Centre Bounce,Handball,Blair,8
9.1,-37.8200426,144.9834319,1.923500061,-0.506429732,2,Centre Bounce,Handball,Blair,8
9.2,-37.8200433,144.9834334,1.850500107,-0.562324226,2,Centre Bounce,Handball,Blair,8
9.3,-37.8200437,144.9834353,1.797500014,-0.554246128,2,Centre Bounce,Handball,Blair,8
9.4,-37.8200444,144.9834372,1.782500029,-0.453187525,2,Centre Bounce,Handball,Blair,8
9.5,-37.8200448,144.9834387,1.699500084,-0.54739064,2,Centre Bounce,Handball,Blair,8
9.6,-37.8200454,144.9834407,1.705500007,-0.395542979,2,Centre Bounce,Handball,Blair,8
9.7,-37.8200462,144.9834423,1.693500042,-0.326660186,2,Centre Bounce,Handball,Blair,8
9.8,-37.8200466,144.983444,1.663500071,-0.319996119,2,Centre Bounce,Handball,Blair,8
9.9,-37.8200469,144.9834452,1.558500051,-0.502499998,2,Centre Bounce,Handball,Blair,8
10,-37.8200469,144.9834464,1.4375,-0.679375052,2,Centre Bounce,Handball,Blair,8
10.1,-37.8200465,144.9834471,1.26849997,-0.932031274,2,Centre Bounce,Handball,Blair,8
